ID	name	desc	type	icon	tier	skills	buffs	unique	isClose	res	Price	RecyclePrice	size	scale	birthEff	deathEff	ai	mass	pushAtten	layer	Unlock	DrawingRewards	AdventureDiff	AdventureHero
10017	CHARACTER_FARMER		1	farmer_icon	1		219,20#2089,3#2128,1,3014#2099,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	19	60001,5	0	
10018	CHARACTER_GHOST		1	ghost_icon	1		2057,10,220,14#207,30#302,90#208,-100#2102,6	1			0	0	0.3	1			0	-1	0.7	1	20	60001,5	0	
10019	CHARACTER_SPEEDY		1	speedy_icon	1		204,30#2021,1,210,2,204#2042,208,-100#20801,-3#2102,6	1			0	0	0.3	1			0	-1	0.7	1	21	60001,5	0	
10020	CHARACTER_ENTREPRENEUR		1	entrepreneur_icon	1		2016,-25#2059,219,50#2036,25#2033,-100,-1#2058,209,-50#20582,210,-50#20582,211,-50#20582,212,-50#20582,405,-50#20582,403,-50#20582,407,-50#20582,406,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	22	60001,5	0	
10021	CHARACTER_ENGINEER		1	engineer_icon	1		218,10#2059,218,25#2060,1,20261#2061#2058,209,-50#20582,210,-50#20582,211,-50#20582,212,-50#20582,405,-50#20582,403,-50#20582,407,-50#20582,406,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	23	60001,5	0	
10022	CHARACTER_EXPLORER		1	explorer_icon	1		2045,12#2060,1,30086#204,10#1003,50#2111,3#2014,25#2100,-50#2001,10#200,-40#2102,6	1			0	0	0.3	1			0	-1	0.7	1	24	60001,5	0	
10023	CHARACTER_DOCTOR		1	doctor_icon	1		2057,200,215,9#205,5#20342,2#219,5#300,-100#2058,208,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	25	60001,5	0	
10024	CHARACTER_HUNTER		1	hunter_icon	1		216,100#2021,1,209,10,216#2059,213,25#2058,219,-100#2058,201,-33#2102,6	1			0	0	0.3	1			0	-1	0.7	1	26	60001,5	0	
10025	CHARACTER_ARTIFICER		1	artificer_icon	1		1001,175#2021,4,1002,1,211#200,-100#2058,208,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	27	60001,5	0	
10026	CHARACTER_ARMS_DEALER		1	arms_dealer_icon	1		2104,-95#219,30#2059,209,33#20591,210,33#20591,211,33#20591,212,33#20591,405,33#20591,403,33#20591,407,33#20591,406,33#2060,1,30047#2105,1#2106#2102,6	1			0	0	0.3	1			0	-1	0.7	1	28	60001,5	0	
10027	CHARACTER_STREAMER		1	streamer_icon	1		2094,222,3,25#2098,200,40#20981,215,40#2112,208,2,225,1#2099,-50#2090,20001,-1,222,15#20901,204,-1,222,30#2102,6	1			0	0	0.3	1			0	-1	0.7	1	29	60001,5	0	
10028	CHARACTER_ONE_ARM		1	one_arm_icon	1		215,200#2059,209,100#20591,210,100#20591,211,100#20591,212,100#20591,405,100#20591,403,100#20591,407,100#20591,406,100#2102,1	1			0	0	0.3	1			0	-1	0.7	1	1	60001,5	0	
10029	CHARACTER_BULL		1	bull_icon	1		201,20#205,15#208,10#2059,20501,50#2095,3022,100,30,210,300,212,300,211,300#2102,0	1			0	0	0.3	1			0	-1	0.7	1	2	60001,5	0	
10030	CHARACTER_SOLDIER		1	soldier_icon	1		2042,200,50#20421,215,50#204,10#1003,200#2013,15#2097#2102,6	1			0	0	0.3	1			0	-1	0.7	1	3	60001,5	0	
10031	CHARACTER_MASOCHIST		1	masochist_icon	1		2082,5,200#201,10#205,20#208,8#20001,-100#2102,6	1			0	0	0.3	1			0	-1	0.7	1	4	60001,5	0	
10032	CHARACTER_KNIGHT		1	knight_icon	1		2021,2,210,1,208#208,5#2072#2107,2#2058,215,-50#2058,219,-80#2102,6	1			0	0	0.3	1			0	-1	0.7	1	5	60001,5	0	
10033	CHARACTER_DEMON		1	demon_icon	1		2091,224#2092,224,1,222,13,50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	6	60001,5	0	
10034	CHARACTER_CYBORG		1	cyborg_icon	1		2060,1,26063#2059,212,250#2129,218,2,212,1,100#2058,218,-75#2058,210,-100#2058,211,-100#2102,6	1			0	0	0.3	1			0	-1	0.7	1	65	60001,5	0	
10035	CHARACTER_GLUTTON	DAMAGE_DEALT	1	glutton_icon	1		217,50#2128,1,403#2131,3041,100,10,210,500#20161,25#2010,-25#2102,6	1			0	0	0.3	1			0	-1	0.7	1	64	60001,5	0	
10036	CHARACTER_JACK		1	jack_icon	1		2123,75#2100,200#2014,-75#404,250#401,50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	66	60001,5	0	
10037	CHARACTER_LICH	DAMAGE_DEALT	1	lich_icon	1		205,10#206,10#2130,3042,100,0,201,100#2058,209,-50#20582,210,-50#20582,211,-50#20582,212,-50#20582,405,-50#20582,403,-50#20582,407,-50#20582,406,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	67	60001,5	0	
10038	CHARACTER_APPRENTICE		1	apprentice_icon	1		2134,210,2#2134,212,1#2134,211,1#2134,218,1#2134,201,-2#2102,6	1			0	0	0.3	1			0	-1	0.7	1	74	60001,5	0	
10039	CHARACTER_CRYPTID		1	cryptid_icon	1		2045,6#2135,12#2136,205,3#302,70#2137,215,3#206,-100#216,-100#2100,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	73	60001,5	0	
10040	CHARACTER_FISHERMAN		1	fisherman_icon	1		201,5#219,20#2138,30164#2139,30164,-100#2140,1,30164,3014,2#2141,30164#2100,-50#2102,6	1			0	0	0.3	1			0	-1	0.7	1	72	60001,5	0	
10041	CHARACTER_GOLEM		1	golem_icon	1		201,20#2059,201,33#2059,208,33#2142,50,215,40#2142,50,204,20#2143#2102,6	1			0	0	0.3	1			0	-1	0.7	1	75	60001,5	0	
10042	CHARACTER_KING		1	king_icon	1		217,50#2152,200,25,4#21521,215,25,4#2154,201,5,4#2153,20001,-15,1#21531,300,-15,1#21541,20101,-2,1#2102,6	1			0	0	0.3	1			0	-1	0.7	1	80	60001,5	0	
10043	CHARACTER_RENEGADE		1	renegade_icon	1		2156,2#2158,1#2154,200,10,1#2071#20001,-400#2157,-50#2058,303,-80#2102,6	1			0	0	0.3	1			0	-1	0.7	1	81	60001,5	0	
